Trans_Code,Account,Trans_Date,Reference,Description,Amount_Excl,Tax_Type,Amount_Incl,Exchange_Rate,Foreign_Amount_Excl,Foreign_Amount_Incl,Base_VAT,Foreign_VAT,Sun_Date,ROUTES ANAL,CUST_CODE,Travel_Date,File Type
SI,D3.00E+14,07/07/2023,506686,PNR:5326BD VC:ETG12707-4-6,95915.19,7,95915.19,140.7,681.7,681.7,0.0,0.0,07072023,1501,D3.00E+14,,H
SI,,07/07/2023,506686,PNR:5326BD VC:ETG12707-4-6,95915.19,7,95915.19,140.7,681.7,681.7,0.0,0.0,07072023,1501,D3.00E+14,,D
SI,D3CS01,07/07/2023,506687,PNR:5810F1,287745.57,7,287745.57,140.7,2045.1,2045.1,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506687,PNR:5810F1,287745.57,7,287745.57,140.7,2045.1,2045.1,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506688,PNR:5A3DED VC:FACT 1716,21684.68,7,21684.68,140.699974,154.12,154.12,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506688,PNR:5A3DED VC:FACT 1716,21684.68,7,21684.68,140.699974,154.12,154.12,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3R023,07/07/2023,506689,PNR:580781 VC:80780,29511.83,7,29511.83,140.7000238,209.75,209.75,0.0,0.0,07072023,1508,D3R023,,H
SI,410010,07/07/2023,506689,PNR:580781 VC:80780,29511.83,7,29511.83,140.7000238,209.75,209.75,0.0,0.0,07072023,1508,D3R023,,D
SC,D3O028,07/07/2023,506690,PNR:576476 VC:EMAIL,29469.62,7,29469.62,140.7000239,209.45,209.45,0.0,0.0,07072023,1501,D3O028,,H
SC,,07/07/2023,506690,PNR:576476 VC:EMAIL,29469.62,7,29469.62,140.7000239,209.45,209.45,0.0,0.0,07072023,1501,D3O028,,D
SI,D3O028,07/07/2023,506691,PNR:576476 VC:EMAIL,29469.62,7,29469.62,140.7000239,209.45,209.45,0.0,0.0,07072023,1501,D3O028,,H
SI,,07/07/2023,506691,PNR:576476 VC:EMAIL,29469.62,7,29469.62,140.7000239,209.45,209.45,0.0,0.0,07072023,1501,D3O028,,D
SI,D3CS01,07/07/2023,506692,PNR:57BD7B,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506692,PNR:57BD7B,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3M011,07/07/2023,506693,PNR:595C91 VC:MNY6970-10-1,870719.14,7,870719.14,140.7000006,6188.48,6188.48,0.0,0.0,07072023,1513,D3M011,,H
SI,410010,07/07/2023,506693,PNR:595C91 VC:MNY6970-10-1,870719.14,7,870719.14,140.7000006,6188.48,6188.48,0.0,0.0,07072023,1513,D3M011,,D
SI,D3V003,07/07/2023,506694,PNR:5994B9 VC:447779,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3V003,,H
SI,,07/07/2023,506694,PNR:5994B9 VC:447779,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3V003,,D
SI,D3M011,07/07/2023,506695,PNR:5E94EB VC:1028,10552.5,7,10552.5,140.7,75,75,0.0,0.0,07072023,1516,D3M011,,H
SI,,07/07/2023,506695,PNR:5E94EB VC:1028,10552.5,7,10552.5,140.7,75,75,0.0,0.0,07072023,1516,D3M011,,D
SI,D3V003,07/07/2023,506696,PNR:5A1B4F VC:264,88408.85,7,88408.85,140.700008,628.35,628.35,0.0,0.0,07072023,1501,D3V003,,H
SI,,07/07/2023,506696,PNR:5A1B4F VC:264,88408.85,7,88408.85,140.700008,628.35,628.35,0.0,0.0,07072023,1501,D3V003,,D
SI,D3A040,07/07/2023,506697,PNR:5EE7EE VC:BAZ193774,117878.46,7,117878.46,140.7,837.8,837.8,0.0,0.0,07072023,1501,D3A040,,H
SI,,07/07/2023,506697,PNR:5EE7EE VC:BAZ193774,117878.46,7,117878.46,140.7,837.8,837.8,0.0,0.0,07072023,1501,D3A040,,D
SC,D3P002,07/07/2023,506698,PNR:52E989 VC:PTS230700374,77432.88,7,77432.88,140.150009,552.5,552.5,0.0,0.0,07072023,1513,D3P002,,H
SC,410010,07/07/2023,506698,PNR:52E989 VC:PTS230700374,77432.88,7,77432.88,140.150009,552.5,552.5,0.0,0.0,07072023,1513,D3P002,,D
SI,D3P002,07/07/2023,506699,PNR:52E989 VC:PTS230700374,77736.75,7,77736.75,140.7,552.5,552.5,0.0,0.0,07072023,1513,D3P002,,H
SI,410010,07/07/2023,506699,PNR:52E989 VC:PTS230700374,77736.75,7,77736.75,140.7,552.5,552.5,0.0,0.0,07072023,1513,D3P002,,D
SC,D3CS01,07/07/2023,506700,PNR:59FFB7,1533714,7,1533714,140.45,10920,10920,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506700,PNR:59FFB7,1533714,7,1533714,140.45,10920,10920,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506701,PNR:59FFB7,1457652,7,1457652,140.7,10360,10360,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506701,PNR:59FFB7,1457652,7,1457652,140.7,10360,10360,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506702,PNR:5B1E62,78792,7,78792,140.7,560,560,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506702,PNR:5B1E62,78792,7,78792,140.7,560,560,0.0,0.0,07072023,1501,D3CS01,,D
SC,D3CS01,07/07/2023,506703,PNR:5B1E62,78792,7,78792,140.7,560,560,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506703,PNR:5B1E62,78792,7,78792,140.7,560,560,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506704,PNR:5B1E62,78792,7,78792,140.7,560,560,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506704,PNR:5B1E62,78792,7,78792,140.7,560,560,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3D018,07/07/2023,506705,PNR:5FD846 VC:WB2749-,47957.6,7,47957.6,140.7000147,340.85,340.85,0.0,0.0,07072023,1501,D3D018,,H
SI,,07/07/2023,506705,PNR:5FD846 VC:WB2749-,47957.6,7,47957.6,140.7000147,340.85,340.85,0.0,0.0,07072023,1501,D3D018,,D
SI,D3D018,07/07/2023,506706,PNR:59C550 VC:WB2749,143872.79,7,143872.79,140.7000049,1022.55,1022.55,0.0,0.0,07072023,1501,D3D018,,H
SI,,07/07/2023,506706,PNR:59C550 VC:WB2749,143872.79,7,143872.79,140.7000049,1022.55,1022.55,0.0,0.0,07072023,1501,D3D018,,D
SI,D3D018,07/07/2023,506707,PNR:52668B VC:WA32016,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3D018,,H
SI,,07/07/2023,506707,PNR:52668B VC:WA32016,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3D018,,D
SC,D3A040,07/07/2023,506708,PNR:500340 VC:EMAIL,47344.07,7,47344.07,138.9000147,340.85,340.85,0.0,0.0,07072023,1501,D3A040,,H
SC,,07/07/2023,506708,PNR:500340 VC:EMAIL,47344.07,7,47344.07,138.9000147,340.85,340.85,0.0,0.0,07072023,1501,D3A040,,D
SI,D3T005,07/07/2023,506709,PNR:57570F VC:TSCA68406,291806.17,7,291806.17,140.699999,2073.96,2073.96,0.0,0.0,07072023,1513,D3T005,,H
SI,410010,07/07/2023,506709,PNR:57570F VC:TSCA68406,291806.17,7,291806.17,140.699999,2073.96,2073.96,0.0,0.0,07072023,1513,D3T005,,D
SC,D3A040,07/07/2023,506710,PNR:583948 VC:EMAIL,359945.78,7,359945.78,140.700002,2558.25,2558.25,0.0,0.0,07072023,1522,D3A040,,H
SC,,07/07/2023,506710,PNR:583948 VC:EMAIL,359945.78,7,359945.78,140.700002,2558.25,2558.25,0.0,0.0,07072023,1522,D3A040,,D
SI,D3CS01,07/07/2023,506711,PNR:580E60,47556.6,7,47556.6,140.7,338,338,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506711,PNR:580E60,47556.6,7,47556.6,140.7,338,338,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3A040,07/07/2023,506712,PNR:583948 VC:EMAIL,300746.25,7,300746.25,140.7,2137.5,2137.5,0.0,0.0,07072023,1522,D3A040,,H
SI,,07/07/2023,506712,PNR:583948 VC:EMAIL,300746.25,7,300746.25,140.7,2137.5,2137.5,0.0,0.0,07072023,1522,D3A040,,D
SI,D3M042,07/07/2023,506713,PNR:5F44D7 VC:caroline Wamboi 11126624,4223.42,1,4899.17,140.6998851,30.02,34.82,675.75,4.800000000000001,07072023,1501,D3M042,,H
SI,450030,07/07/2023,506713,PNR:5F44D7 VC:caroline Wamboi 11126624,4223.42,1,4899.17,140.6998851,30.02,34.82,675.75,4.800000000000001,07072023,1501,D3M042,,D
SI,222080,07/07/2023,506713,PNR:5F44D7 VC:caroline Wamboi 11126624,4223.42,1,4899.17,140.6998851,30.02,34.82,675.75,4.800000000000001,07072023,1501,D3M042,,V
SI,D3P002,07/07/2023,506714,PNR:58128B VC:2023087333,35006.16,7,35006.16,140.7,248.8,248.8,0.0,0.0,07072023,1501,D3P002,,H
SI,,07/07/2023,506714,PNR:58128B VC:2023087333,35006.16,7,35006.16,140.7,248.8,248.8,0.0,0.0,07072023,1501,D3P002,,D
SI,D3A075,07/07/2023,506715,PNR:56E616 VC:TSP514-8-1,641423.16,7,641423.16,140.7,4558.8,4558.8,0.0,0.0,07072023,1513,D3A075,,H
SI,410010,07/07/2023,506715,PNR:56E616 VC:TSP514-8-1,641423.16,7,641423.16,140.7,4558.8,4558.8,0.0,0.0,07072023,1513,D3A075,,D
SC,D3T005,07/07/2023,506716,PNR:56B7F2 VC:TSC_OPS_7_3,160815.25,7,160815.25,140.45,1145,1145,0.0,0.0,07072023,1511,D3T005,,H
SC,,07/07/2023,506716,PNR:56B7F2 VC:TSC_OPS_7_3,160815.25,7,160815.25,140.45,1145,1145,0.0,0.0,07072023,1511,D3T005,,D
SI,D3T005,07/07/2023,506717,PNR:56B7F2 VC:TSC_OPS_7_3,135775.5,7,135775.5,140.7,965,965,0.0,0.0,07072023,1511,D3T005,,H
SI,,07/07/2023,506717,PNR:56B7F2 VC:TSC_OPS_7_3,135775.5,7,135775.5,140.7,965,965,0.0,0.0,07072023,1511,D3T005,,D
SI,D3C040,07/07/2023,506718,PNR:5FB060 VC:10400784/10400713,593134.92,7,593134.92,140.7,4215.6,4215.6,0.0,0.0,07072023,1513,D3C040,,H
SI,410010,07/07/2023,506718,PNR:5FB060 VC:10400784/10400713,593134.92,7,593134.92,140.7,4215.6,4215.6,0.0,0.0,07072023,1513,D3C040,,D
SC,D3O027,07/07/2023,506719,PNR:57CA55 VC:WB24898,95915.19,7,95915.19,140.7,681.7,681.7,0.0,0.0,07072023,1501,D3O027,,H
SC,,07/07/2023,506719,PNR:57CA55 VC:WB24898,95915.19,7,95915.19,140.7,681.7,681.7,0.0,0.0,07072023,1501,D3O027,,D
SI,D3O027,07/07/2023,506720,PNR:57CA55 VC:WB24898,95915.19,7,95915.19,140.7,681.7,681.7,0.0,0.0,07072023,1501,D3O027,,H
SI,,07/07/2023,506720,PNR:57CA55 VC:WB24898,95915.19,7,95915.19,140.7,681.7,681.7,0.0,0.0,07072023,1501,D3O027,,D
SI,D3M011,07/07/2023,506721,PNR:567521 VC:MNY5885-15-1,310496.76,7,310496.76,140.7,2206.8,2206.8,0.0,0.0,07072023,1513,D3M011,,H
SI,410010,07/07/2023,506721,PNR:567521 VC:MNY5885-15-1,310496.76,7,310496.76,140.7,2206.8,2206.8,0.0,0.0,07072023,1513,D3M011,,D
SC,D3O021,07/07/2023,506722,PNR:573CE9 VC:130620232,29218.28,7,29218.28,139.5000239,209.45,209.45,0.0,0.0,07072023,1501,D3O021,,H
SC,,07/07/2023,506722,PNR:573CE9 VC:130620232,29218.28,7,29218.28,139.5000239,209.45,209.45,0.0,0.0,07072023,1501,D3O021,,D
SI,D3O021,07/07/2023,506723,PNR:573CE9 VC:130620232,29469.62,7,29469.62,140.7000239,209.45,209.45,0.0,0.0,07072023,1501,D3O021,,H
SI,,07/07/2023,506723,PNR:573CE9 VC:130620232,29469.62,7,29469.62,140.7000239,209.45,209.45,0.0,0.0,07072023,1501,D3O021,,D
SC,D3A080,07/07/2023,506724,PNR:5F53F4 VC:3C69A,232220,7,232220,136.6,1700,1700,0.0,0.0,07072023,1522,D3A080,,H
SC,,07/07/2023,506724,PNR:5F53F4 VC:3C69A,232220,7,232220,136.6,1700,1700,0.0,0.0,07072023,1522,D3A080,,D
SI,D3A080,07/07/2023,506725,PNR:5F53F4 VC:3C69A,239190,7,239190,140.7,1700,1700,0.0,0.0,07072023,1522,D3A080,,H
SI,,07/07/2023,506725,PNR:5F53F4 VC:3C69A,239190,7,239190,140.7,1700,1700,0.0,0.0,07072023,1522,D3A080,,D
SC,D3K052,07/07/2023,506726,PNR:523934 VC:email,239787.98,7,239787.98,140.7000029,1704.25,1704.25,0.0,0.0,07072023,1501,D3K052,,H
SC,,07/07/2023,506726,PNR:523934 VC:email,239787.98,7,239787.98,140.7000029,1704.25,1704.25,0.0,0.0,07072023,1501,D3K052,,D
SI,D3M011,07/07/2023,506727,PNR:5C60A6 VC:MNY7224-14-1,69463.59,7,69463.59,140.7,493.7,493.7,0.0,0.0,07072023,1522,D3M011,,H
SI,,07/07/2023,506727,PNR:5C60A6 VC:MNY7224-14-1,69463.59,7,69463.59,140.7,493.7,493.7,0.0,0.0,07072023,1522,D3M011,,D
SI,D3K052,07/07/2023,506728,PNR:523934 VC:email,191830.38,7,191830.38,140.7,1363.4,1363.4,0.0,0.0,07072023,1501,D3K052,,H
SI,,07/07/2023,506728,PNR:523934 VC:email,191830.38,7,191830.38,140.7,1363.4,1363.4,0.0,0.0,07072023,1501,D3K052,,D
SC,D3G011,07/07/2023,506729,PNR:584FE8 VC:GWSA140734,95097.15,7,95097.15,139.5,681.7,681.7,0.0,0.0,07072023,1513,D3G011,,H
SC,410010,07/07/2023,506729,PNR:584FE8 VC:GWSA140734,95097.15,7,95097.15,139.5,681.7,681.7,0.0,0.0,07072023,1513,D3G011,,D
SI,D3M011,07/07/2023,506730,PNR:54FBDF VC:MNY7224-14-1,138927.18,7,138927.18,140.7,987.4,987.4,0.0,0.0,07072023,1522,D3M011,,H
SI,,07/07/2023,506730,PNR:54FBDF VC:MNY7224-14-1,138927.18,7,138927.18,140.7,987.4,987.4,0.0,0.0,07072023,1522,D3M011,,D
SI,D3G011,07/07/2023,506731,PNR:584FE8 VC:GWSA140734,134340.36,7,134340.36,140.7,954.8,954.8,0.0,0.0,07072023,1513,D3G011,,H
SI,410010,07/07/2023,506731,PNR:584FE8 VC:GWSA140734,134340.36,7,134340.36,140.7,954.8,954.8,0.0,0.0,07072023,1513,D3G011,,D
SI,D3A021,07/07/2023,506732,PNR:51E2A0 VC:1E29A,177774.45,7,177774.45,140.7,1263.5,1263.5,0.0,0.0,07072023,1524,D3A021,,H
SI,,07/07/2023,506732,PNR:51E2A0 VC:1E29A,177774.45,7,177774.45,140.7,1263.5,1263.5,0.0,0.0,07072023,1524,D3A021,,D
SI,D3C031,07/07/2023,506733,PNR:593B8F VC:325,505613.89,7,505613.89,140.6999994,3593.56,3593.56,0.0,0.0,07072023,1513,D3C031,,H
SI,410010,07/07/2023,506733,PNR:593B8F VC:325,505613.89,7,505613.89,140.6999994,3593.56,3593.56,0.0,0.0,07072023,1513,D3C031,,D
SC,D3CS01,07/07/2023,506734,PNR:5E1516 VC:em,58708.84,7,58708.84,140.1500119,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506734,PNR:5E1516 VC:em,58708.84,7,58708.84,140.1500119,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506735,PNR:5E1516 VC:em,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506735,PNR:5E1516 VC:em,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,D
SC,D3CS01,07/07/2023,506736,PNR:5E1516 VC:em,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506736,PNR:5E1516 VC:em,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506737,PNR:5E1516 VC:em,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506737,PNR:5E1516 VC:em,58939.23,7,58939.23,140.7,418.9,418.9,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3A075,07/07/2023,506738,PNR:5FC08E VC:AHK3702-8-1,458400.6,7,458400.6,140.7,3258,3258,0.0,0.0,07072023,1522,D3A075,,H
SI,,07/07/2023,506738,PNR:5FC08E VC:AHK3702-8-1,458400.6,7,458400.6,140.7,3258,3258,0.0,0.0,07072023,1522,D3A075,,D
SC,D3A050,07/07/2023,506739,PNR:58AFF4 VC:80717,122106.74,7,122106.74,136.6,893.9,893.9,0.0,0.0,07072023,1522,D3A050,,H
SC,,07/07/2023,506739,PNR:58AFF4 VC:80717,122106.74,7,122106.74,136.6,893.9,893.9,0.0,0.0,07072023,1522,D3A050,,D
SI,D3A050,07/07/2023,506740,PNR:58AFF4 VC:80717,125771.73,7,125771.73,140.7,893.9,893.9,0.0,0.0,07072023,1522,D3A050,,H
SI,,07/07/2023,506740,PNR:58AFF4 VC:80717,125771.73,7,125771.73,140.7,893.9,893.9,0.0,0.0,07072023,1522,D3A050,,D
SC,D3CS01,07/07/2023,506741,PNR:55EA77,90256.6,7,90256.6,140.15,644,644,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506741,PNR:55EA77,90256.6,7,90256.6,140.15,644,644,0.0,0.0,07072023,1501,D3CS01,,D
SC,D3CS01,07/07/2023,506742,PNR:5E260F,54687.75,7,54687.75,138.45,395,395,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506742,PNR:5E260F,54687.75,7,54687.75,138.45,395,395,0.0,0.0,07072023,1501,D3CS01,,D
SC,D3CS01,07/07/2023,506743,PNR:52838D VC:EMAIL,452536.2,7,452536.2,138.9,3258,3258,0.0,0.0,07072023,1522,D3CS01,,H
SC,,07/07/2023,506743,PNR:52838D VC:EMAIL,452536.2,7,452536.2,138.9,3258,3258,0.0,0.0,07072023,1522,D3CS01,,D
SI,D3CS01,07/07/2023,506744,PNR:581AC9,111153,7,111153,140.7,790,790,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506744,PNR:581AC9,111153,7,111153,140.7,790,790,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3A041,07/07/2023,506745,PNR:583012 VC:CLF0008-2-1,532825.27,7,532825.27,140.6999995,3786.96,3786.96,0.0,0.0,07072023,1501,D3A041,,H
SI,,07/07/2023,506745,PNR:583012 VC:CLF0008-2-1,532825.27,7,532825.27,140.6999995,3786.96,3786.96,0.0,0.0,07072023,1501,D3A041,,D
SI,D3CS01,07/07/2023,506746,PNR:549F15,67254.6,7,67254.6,140.7,478,478,0.0,0.0,07072023,1508,D3CS01,,H
SI,410010,07/07/2023,506746,PNR:549F15,67254.6,7,67254.6,140.7,478,478,0.0,0.0,07072023,1508,D3CS01,,D
SI,D3CS01,07/07/2023,506747,PNR:55EA77,63075.81,7,63075.81,140.7,448.3,448.3,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506747,PNR:55EA77,63075.81,7,63075.81,140.7,448.3,448.3,0.0,0.0,07072023,1501,D3CS01,,D
SC,D3CS01,07/07/2023,506748,PNR:557063,231261.52,7,231261.52,140.150003,1650.1,1650.1,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506748,PNR:557063,231261.52,7,231261.52,140.150003,1650.1,1650.1,0.0,0.0,07072023,1501,D3CS01,,D
SC,D3A001,07/07/2023,506749,PNR:59A251 VC:AKD19274/35793/1,410531.94,7,410531.94,138.45,2965.2,2965.2,0.0,0.0,07072023,1522,D3A001,,H
SC,,07/07/2023,506749,PNR:59A251 VC:AKD19274/35793/1,410531.94,7,410531.94,138.45,2965.2,2965.2,0.0,0.0,07072023,1522,D3A001,,D
SI,D3A001,07/07/2023,506750,PNR:59A251 VC:AKD19274/35793/1,221602.5,7,221602.5,140.7,1575,1575,0.0,0.0,07072023,1522,D3A001,,H
SI,,07/07/2023,506750,PNR:59A251 VC:AKD19274/35793/1,221602.5,7,221602.5,140.7,1575,1575,0.0,0.0,07072023,1522,D3A001,,D
SI,D3P002,07/07/2023,506751,PNR:5D0D24 VC:2023001064,200525.64,7,200525.64,140.7,1425.2,1425.2,0.0,0.0,07072023,1513,D3P002,,H
SI,410010,07/07/2023,506751,PNR:5D0D24 VC:2023001064,200525.64,7,200525.64,140.7,1425.2,1425.2,0.0,0.0,07072023,1513,D3P002,,D
SI,D3CS01,07/07/2023,506752,PNR:52838D VC:EMAIL,458400.6,7,458400.6,140.7,3258,3258,0.0,0.0,07072023,1522,D3CS01,,H
SI,,07/07/2023,506752,PNR:52838D VC:EMAIL,458400.6,7,458400.6,140.7,3258,3258,0.0,0.0,07072023,1522,D3CS01,,D
SI,D3A001,07/07/2023,506753,PNR:584C6D VC:AKL16209/35233/1,58474.92,7,58474.92,140.7,415.6,415.6,0.0,0.0,07072023,1523,D3A001,,H
SI,,07/07/2023,506753,PNR:584C6D VC:AKL16209/35233/1,58474.92,7,58474.92,140.7,415.6,415.6,0.0,0.0,07072023,1523,D3A001,,D
SC,D3A001,07/07/2023,506754,PNR:545063 VC:AKL16209/35232/1,995565.06,7,995565.06,140.7,7075.8,7075.8,0.0,0.0,07072023,1523,D3A001,,H
SC,,07/07/2023,506754,PNR:545063 VC:AKL16209/35232/1,995565.06,7,995565.06,140.7,7075.8,7075.8,0.0,0.0,07072023,1523,D3A001,,D
SC,D3A040,07/07/2023,506755,PNR:561159 VC:BAZ186442,281814.78,7,281814.78,137.8,2045.1,2045.1,0.0,0.0,07072023,1501,D3A040,,H
SC,,07/07/2023,506755,PNR:561159 VC:BAZ186442,281814.78,7,281814.78,137.8,2045.1,2045.1,0.0,0.0,07072023,1501,D3A040,,D
SI,D3A001,07/07/2023,506756,PNR:545063 VC:AKL16209/35232/1,559704.6,7,559704.6,140.7,3978,3978,0.0,0.0,07072023,1523,D3A001,,H
SI,,07/07/2023,506756,PNR:545063 VC:AKL16209/35232/1,559704.6,7,559704.6,140.7,3978,3978,0.0,0.0,07072023,1523,D3A001,,D
SI,D3A040,07/07/2023,506757,PNR:561159 VC:BAZ186442,329955.57,7,329955.57,140.7,2345.1,2345.1,0.0,0.0,07072023,1501,D3A040,,H
SI,,07/07/2023,506757,PNR:561159 VC:BAZ186442,329955.57,7,329955.57,140.7,2345.1,2345.1,0.0,0.0,07072023,1501,D3A040,,D
SC,D3A001,07/07/2023,506758,PNR:523BC2 VC:AKL16209/37095/1,267752.1,7,267752.1,140.7,1903,1903,0.0,0.0,07072023,1513,D3A001,,H
SC,410010,07/07/2023,506758,PNR:523BC2 VC:AKL16209/37095/1,267752.1,7,267752.1,140.7,1903,1903,0.0,0.0,07072023,1513,D3A001,,D
SI,D3A001,07/07/2023,506759,PNR:523BC2 VC:AKL16209/37095/1,185780.28,7,185780.28,140.7,1320.4,1320.4,0.0,0.0,07072023,1513,D3A001,,H
SI,410010,07/07/2023,506759,PNR:523BC2 VC:AKL16209/37095/1,185780.28,7,185780.28,140.7,1320.4,1320.4,0.0,0.0,07072023,1513,D3A001,,D
SC,D3CS01,07/07/2023,506760,PNR:5E51A4 VC:5E51A4,288073.04,7,288073.04,138.8999981,2073.96,2073.96,0.0,0.0,07072023,1513,D3CS01,,H
SC,410010,07/07/2023,506760,PNR:5E51A4 VC:5E51A4,288073.04,7,288073.04,138.8999981,2073.96,2073.96,0.0,0.0,07072023,1513,D3CS01,,D
SI,D3CS01,07/07/2023,506761,PNR:5E51A4 VC:5E51A4,213807.72,7,213807.72,140.7,1519.6,1519.6,0.0,0.0,07072023,1513,D3CS01,,H
SI,410010,07/07/2023,506761,PNR:5E51A4 VC:5E51A4,213807.72,7,213807.72,140.7,1519.6,1519.6,0.0,0.0,07072023,1513,D3CS01,,D
SI,D3G031,07/07/2023,506762,PNR:5AC3DD VC:UNK 07.29 UNX,171371.19,7,171371.19,140.6999975,1217.99,1217.99,0.0,0.0,07072023,1501,D3G031,,H
SI,,07/07/2023,506762,PNR:5AC3DD VC:UNK 07.29 UNX,171371.19,7,171371.19,140.6999975,1217.99,1217.99,0.0,0.0,07072023,1501,D3G031,,D
SI,D3CS01,07/07/2023,506763,PNR:581FE3,55576.5,7,55576.5,140.7,395,395,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506763,PNR:581FE3,55576.5,7,55576.5,140.7,395,395,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3H008,07/07/2023,506764,PNR:5DE35E,67254.6,7,67254.6,140.7,478,478,0.0,0.0,07072023,1508,D3H008,,H
SI,410010,07/07/2023,506764,PNR:5DE35E,67254.6,7,67254.6,140.7,478,478,0.0,0.0,07072023,1508,D3H008,,D
SI,D3A050,07/07/2023,506765,PNR:572CBE VC:file 80162,162705.48,7,162705.48,140.7,1156.4,1156.4,0.0,0.0,07072023,1513,D3A050,,H
SI,410010,07/07/2023,506765,PNR:572CBE VC:file 80162,162705.48,7,162705.48,140.7,1156.4,1156.4,0.0,0.0,07072023,1513,D3A050,,D
SI,D3M014,07/07/2023,506766,PNR:5CB13F VC:email,117878.46,7,117878.46,140.7,837.8,837.8,0.0,0.0,07072023,1501,D3M014,,H
SI,,07/07/2023,506766,PNR:5CB13F VC:email,117878.46,7,117878.46,140.7,837.8,837.8,0.0,0.0,07072023,1501,D3M014,,D
SI,D3M014,07/07/2023,506767,PNR:5CB13F VC:email,117878.46,7,117878.46,140.7,837.8,837.8,0.0,0.0,07072023,1501,D3M014,,H
SI,,07/07/2023,506767,PNR:5CB13F VC:email,117878.46,7,117878.46,140.7,837.8,837.8,0.0,0.0,07072023,1501,D3M014,,D
SC,D3CS01,07/07/2023,506768,PNR:527B08 VC:e,69413.81,7,69413.81,139.50001,497.59,497.59,0.0,0.0,07072023,1501,D3CS01,,H
SC,,07/07/2023,506768,PNR:527B08 VC:e,69413.81,7,69413.81,139.50001,497.59,497.59,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3A040,07/07/2023,506769,PNR:581A04 VC:EMAIL,247139.55,7,247139.55,140.7,1756.5,1756.5,0.0,0.0,07072023,1513,D3A040,,H
SI,410010,07/07/2023,506769,PNR:581A04 VC:EMAIL,247139.55,7,247139.55,140.7,1756.5,1756.5,0.0,0.0,07072023,1513,D3A040,,D
SI,D3CS01,07/07/2023,506770,PNR:527B08 VC:e,70010.91,7,70010.91,140.699994,497.59,497.59,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506770,PNR:527B08 VC:e,70010.91,7,70010.91,140.699994,497.59,497.59,0.0,0.0,07072023,1501,D3CS01,,D
SI,D3CS01,07/07/2023,506771,PNR:58242B,55576.5,7,55576.5,140.7,395,395,0.0,0.0,07072023,1501,D3CS01,,H
SI,,07/07/2023,506771,PNR:58242B,55576.5,7,55576.5,140.7,395,395,0.0,0.0,07072023,1501,D3CS01,,D
